billid,firstname,lastname,state,primaryorco
456,nan,Cummings,nan,Primary
456,nan,Issa,nan,Co
456,Jackson,Lee,nan,Co
456,nan,Conyers,nan,Co
456,Watson,Coleman,nan,Co
456,nan,Norton,nan,Co
456,nan,Grijalva,nan,Co
456,nan,Cohen,nan,Co
456,nan,Foster,nan,Co
456,nan,Payne,nan,Co
456,nan,Bass,nan,Co
457,nan,nan,nan,Primary
457,nan,nan,nan,Co
458,nan,Coffman,nan,Co
458,nan,Denham,nan,Co
458,nan,Diaz-Balart,nan,Co
458,nan,Ros-Lehtinen,nan,Co
458,nan,Amodei,nan,Co
458,nan,Valadao,nan,Co
458,nan,Upton,nan,Co
458,nan,Reichert,nan,Co
459,Jackson,Lee,nan,Primary
459,nan,nan,nan,Co
460,nan,Booker,nan,Primary
460,nan,Johnson,nan,Co
460,nan,Baldwin,nan,Co
460,nan,Ernst,nan,Co
460,nan,Brown,nan,Co
460,nan,Portman,nan,Co
461,nan,Pelosi,nan,Co
461,nan,Polis,nan,Co
461,nan,Espaillat,nan,Co
461,nan,Sablan,nan,Co
461,nan,Lawrence,nan,Co
461,nan,Takano,nan,Co
461,nan,Adams,nan,Co
461,nan,Fudge,nan,Co
461,nan,Moore,nan,Co
461,nan,DeSaulnier,nan,Co
461,nan,Walz,nan,Co
461,nan,Speier,nan,Co
461,nan,Cicilline,nan,Co
461,nan,Krishnamoorthi,nan,Co
461,Blunt,Rochester,nan,Co
461,nan,Kihuen,nan,Co
461,nan,Lee,nan,Co
461,nan,Cleaver,nan,Co
461,nan,Bonamici,nan,Co
461,nan,Grijalva,nan,Co
461,nan,Pocan,nan,Co
461,nan,Vargas,nan,Co
461,nan,Roybal-Allard,nan,Co
461,nan,Bass,nan,Co
461,nan,Shea-Porter,nan,Co
461,nan,Conyers,nan,Co
461,nan,Hanabusa,nan,Co
461,nan,Matsui,nan,Co
461,nan,Payne,nan,Co
461,nan,Velázquez,nan,Co
461,nan,Hastings,nan,Co
461,nan,Welch,nan,Co
461,nan,Khanna,nan,Co
461,nan,Rush,nan,Co
461,nan,Jayapal,nan,Co
461,nan,DelBene,nan,Co
461,nan,Dingell,nan,Co
462,nan,Grassley,nan,Primary
462,nan,Durbin,nan,Co
463,nan,nan,nan,Primary
463,nan,nan,nan,Co
464,nan,Murray,nan,Primary
464,nan,Casey,nan,Co
464,nan,Hirono,nan,Co
464,nan,Franken,nan,Co
464,nan,Schumer,nan,Co
464,nan,Leahy,nan,Co
464,nan,Feinstein,nan,Co
464,nan,Wyden,nan,Co
464,nan,Durbin,nan,Co
464,nan,Menendez,nan,Co
464,nan,Klobuchar,nan,Co
464,nan,Merkley,nan,Co
464,nan,Gillibrand,nan,Co
464,nan,Blumenthal,nan,Co
464,nan,Baldwin,nan,Co
464,nan,Murphy,nan,Co
464,nan,Heinrich,nan,Co
464,nan,Warren,nan,Co
464,nan,Markey,nan,Co
464,nan,Booker,nan,Co
464,Van,Hollen,nan,Co
464,nan,Duckworth,nan,Co
464,nan,Hassan,nan,Co
464,nan,Harris,nan,Co
464,nan,Reed,nan,Co
464,nan,Udall,nan,Co
464,nan,Brown,nan,Co
465,nan,Booker,nan,Primary
465,nan,Johnson,nan,Primary
465,nan,Johnson,nan,Co
465,nan,Baldwin,nan,Co
465,nan,Ernst,nan,Co
465,nan,Brown,nan,Co
465,nan,Portman,nan,Co
465,nan,Leahy,nan,Co
465,nan,Peters,nan,Co
466,nan,DeFazio,nan,Primary
466,nan,nan,nan,Co
467,nan,nan,nan,Co
468,nan,Peterson,nan,Co
468,nan,Faso,nan,Co
468,nan,Posey,nan,Co
468,nan,Comstock,nan,Co
469,nan,McCaul,nan,Primary
469,nan,Speier,nan,Co
469,nan,Butterfield,nan,Co
470,nan,Reed,nan,Primary
470,nan,Capito,nan,Co
470,Van,Hollen,nan,Co
470,nan,Isakson,nan,Co
471,nan,Grijalva,nan,Co
471,nan,Courtney,nan,Co
471,nan,Fudge,nan,Co
471,nan,Polis,nan,Co
471,nan,Sablan,nan,Co
471,nan,Bonamici,nan,Co
471,nan,Takano,nan,Co
471,nan,Adams,nan,Co
471,nan,DeSaulnier,nan,Co
471,nan,Norcross,nan,Co
471,Blunt,Rochester,nan,Co
471,nan,Krishnamoorthi,nan,Co
471,nan,Shea-Porter,nan,Co
471,nan,Espaillat,nan,Co
472,nan,Nadler,nan,Co
472,nan,Comstock,nan,Co
472,Blunt,Rochester,nan,Co
473,nan,Murray,nan,Primary
473,nan,Hatch,nan,Co
473,nan,Kaine,nan,Co
473,nan,Scott,nan,Co
473,nan,Baldwin,nan,Co
474,nan,nan,nan,Primary
474,nan,nan,nan,Co
475,nan,nan,nan,Primary
475,nan,nan,nan,Co
476,nan,Hatch,nan,Primary
476,nan,Bennet,nan,Co
476,nan,Cornyn,nan,Co
476,nan,Warner,nan,Co
477,nan,Pocan,nan,Co
477,nan,Evans,nan,Co
477,nan,Lee,nan,Co
477,nan,Slaughter,nan,Co
477,nan,Hastings,nan,Co
477,nan,Butterfield,nan,Co
477,nan,Cartwright,nan,Co
477,nan,Norton,nan,Co
477,nan,Lawrence,nan,Co
477,nan,Moore,nan,Co
477,nan,Richmond,nan,Co
477,nan,Khanna,nan,Co
477,nan,Cleaver,nan,Co
477,nan,Meeks,nan,Co
477,nan,Veasey,nan,Co
477,nan,Gutiérrez,nan,Co
477,nan,Tonko,nan,Co
477,nan,Adams,nan,Co
477,nan,Plaskett,nan,Co
477,nan,Welch,nan,Co
478,nan,Durbin,nan,Primary
478,nan,Coons,nan,Co
478,nan,Booker,nan,Co
478,nan,Leahy,nan,Co
478,nan,Warren,nan,Co
479,nan,Roybal-Allard,nan,Primary
479,nan,Ros-Lehtinen,nan,Co
480,nan,Graham,nan,Primary
480,nan,Durbin,nan,Co
480,nan,Flake,nan,Co
480,nan,Schumer,nan,Co
481,nan,nan,nan,Primary
481,nan,nan,nan,Co
482,nan,nan,nan,Primary
482,nan,nan,nan,Co
483,nan,nan,nan,Primary
483,nan,nan,nan,Co
484,nan,Pocan,nan,Co
484,nan,Evans,nan,Co
484,nan,Lee,nan,Co
484,nan,Slaughter,nan,Co
484,nan,Hastings,nan,Co
484,nan,Butterfield,nan,Co
484,nan,Cartwright,nan,Co
484,nan,Norton,nan,Co
484,nan,Lawrence,nan,Co
484,nan,Moore,nan,Co
484,nan,Richmond,nan,Co
484,nan,Khanna,nan,Co
484,nan,Cleaver,nan,Co
484,nan,Meeks,nan,Co
484,nan,Veasey,nan,Co
484,nan,Gutiérrez,nan,Co
484,nan,Tonko,nan,Co
485,nan,Engel,nan,Co
486,nan,nan,nan,Primary
486,nan,nan,nan,Co
487,nan,Tillis,nan,Primary
487,nan,Lankford,nan,Co
487,nan,Hatch,nan,Co
488,nan,Johnson,nan,Primary
488,nan,nan,nan,Co
489,nan,Engel,nan,Co
490,nan,McCarthy,nan,Primary
490,nan,nan,nan,Co
491,nan,nan,nan,Primary
491,nan,nan,nan,Co
492,nan,nan,nan,Primary
492,nan,nan,nan,Co
493,nan,Foxx,nan,Co
493,nan,Rokita,nan,Co
494,nan,nan,nan,Primary
494,nan,nan,nan,Co
495,nan,Lofgren,nan,Primary
495,nan,Clay,nan,Co
495,nan,Cohen,nan,Co
495,nan,DeFazio,nan,Co
495,nan,Dingell,nan,Co
495,nan,Ellison,nan,Co
495,nan,Eshoo,nan,Co
495,nan,Esty,nan,Co
495,nan,Foster,nan,Co
495,nan,Garamendi,nan,Co
495,nan,Hastings,nan,Co
495,nan,Hoyer,nan,Co
495,nan,Huffman,nan,Co
495,nan,Kaptur,nan,Co
495,nan,Lawrence,nan,Co
495,nan,Lee,nan,Co
495,nan,Lowenthal,nan,Co
495,nan,Matsui,nan,Co
495,nan,Nadler,nan,Co
495,nan,Norton,nan,Co
495,nan,ORourke,nan,Co
495,nan,Pelosi,nan,Co
495,nan,Pingree,nan,Co
495,nan,Quigley,nan,Co
495,nan,Sarbanes,nan,Co
495,nan,Schiff,nan,Co
495,nan,Shea-Porter,nan,Co
495,nan,Slaughter,nan,Co
495,nan,Suozzi,nan,Co
495,nan,Takano,nan,Co
495,nan,Veasey,nan,Co
495,nan,Welch,nan,Co
495,nan,Delaney,nan,Co
495,nan,Yarmuth,nan,Co
495,nan,Sherman,nan,Co
495,nan,Raskin,nan,Co
495,nan,Nolan,nan,Co
496,nan,Foxx,nan,Co
496,nan,Rokita,nan,Co
496,nan,Mitchell,nan,Co
496,nan,Stefanik,nan,Co
496,nan,Ferguson,nan,Co
496,nan,Cárdenas,nan,Co
496,nan,Takano,nan,Co
496,nan,Bonamici,nan,Co
496,nan,Adams,nan,Co
496,nan,Grijalva,nan,Co
496,nan,Espaillat,nan,Co
496,Blunt,Rochester,nan,Co
496,nan,Polis,nan,Co
496,nan,DeSaulnier,nan,Co
496,nan,Cohen,nan,Co
497,nan,Lee,nan,Primary
497,nan,Moore,nan,Co
497,nan,Norton,nan,Co
497,nan,DeFazio,nan,Co
497,nan,Grijalva,nan,Co
497,nan,Conyers,nan,Co
497,nan,Hastings,nan,Co
497,nan,Cárdenas,nan,Co
497,nan,Ellison,nan,Co
497,nan,Rush,nan,Co
497,nan,McGovern,nan,Co
497,nan,Soto,nan,Co
497,nan,DeSaulnier,nan,Co
497,nan,Schakowsky,nan,Co
497,nan,Payne,nan,Co
497,nan,Pingree,nan,Co
497,nan,Polis,nan,Co
497,Watson,Coleman,nan,Co
497,nan,Kaptur,nan,Co
498,nan,Gillibrand,nan,Primary
498,nan,Blumenthal,nan,Co
498,nan,Cardin,nan,Co
498,nan,Klobuchar,nan,Co
498,nan,Markey,nan,Co
498,nan,Coons,nan,Co
498,Van,Hollen,nan,Co
498,nan,Wyden,nan,Co
498,nan,Brown,nan,Co
498,nan,Duckworth,nan,Co
498,nan,Whitehouse,nan,Co
498,nan,Sanders,nan,Co
499,nan,Clyburn,nan,Co
499,nan,Hoyer,nan,Co
499,nan,Conyers,nan,Co
499,nan,Pelosi,nan,Co
499,nan,Adams,nan,Co
499,nan,Aguilar,nan,Co
499,nan,Barragán,nan,Co
499,nan,Bass,nan,Co
499,nan,Beatty,nan,Co
499,nan,Bera,nan,Co
499,nan,Beyer,nan,Co
499,nan,Blumenauer,nan,Co
499,Blunt,Rochester,nan,Co
499,nan,Bonamici,nan,Co
499,nan,Bordallo,nan,Co
499,nan,Bustos,nan,Co
499,nan,Butterfield,nan,Co
499,nan,Capuano,nan,Co
499,nan,Carbajal,nan,Co
499,nan,Cárdenas,nan,Co
499,nan,Cartwright,nan,Co
499,nan,Cicilline,nan,Co
499,nan,Clay,nan,Co
499,nan,Cleaver,nan,Co
499,nan,Cohen,nan,Co
499,nan,Connolly,nan,Co
499,nan,Correa,nan,Co
499,nan,Costa,nan,Co
499,nan,Courtney,nan,Co
499,nan,Crist,nan,Co
499,nan,Crowley,nan,Co
499,nan,Cummings,nan,Co
499,nan,DeFazio,nan,Co
499,nan,DeGette,nan,Co
499,nan,Delaney,nan,Co
499,nan,DeLauro,nan,Co
499,nan,Demings,nan,Co
499,nan,DeSaulnier,nan,Co
499,nan,Deutch,nan,Co
499,nan,Dingell,nan,Co
499,nan,Ellison,nan,Co
499,nan,Engel,nan,Co
499,nan,Eshoo,nan,Co
499,nan,Espaillat,nan,Co
499,nan,Evans,nan,Co
499,nan,Foster,nan,Co
499,nan,Fudge,nan,Co
499,nan,Gallego,nan,Co
499,nan,Garamendi,nan,Co
499,nan,Grijalva,nan,Co
499,nan,Gutiérrez,nan,Co
499,nan,Hanabusa,nan,Co
499,nan,Hastings,nan,Co
499,nan,Heck,nan,Co
499,nan,Himes,nan,Co
499,nan,Huffman,nan,Co
499,Jackson,Lee,nan,Co
499,nan,Jayapal,nan,Co
499,nan,Jeffries,nan,Co
499,nan,Kaptur,nan,Co
499,nan,Keating,nan,Co
499,nan,Kennedy,nan,Co
499,nan,Khanna,nan,Co
499,nan,Kihuen,nan,Co
499,nan,Kildee,nan,Co
499,nan,Kilmer,nan,Co
499,nan,Kind,nan,Co
499,nan,Krishnamoorthi,nan,Co
499,nan,Langevin,nan,Co
499,nan,Lawrence,nan,Co
499,nan,Lee,nan,Co
499,nan,Levin,nan,Co
499,nan,Loebsack,nan,Co
499,nan,Lofgren,nan,Co
499,nan,Lowenthal,nan,Co
499,nan,Lowey,nan,Co
499,nan,Lynch,nan,Co
499,nan,Matsui,nan,Co
499,nan,McCollum,nan,Co
499,nan,McEachin,nan,Co
499,nan,McGovern,nan,Co
499,nan,McNerney,nan,Co
499,nan,Meeks,nan,Co
499,nan,Meng,nan,Co
499,nan,Moore,nan,Co
499,nan,Moulton,nan,Co
499,nan,Nadler,nan,Co
499,nan,Napolitano,nan,Co
499,nan,Neal,nan,Co
499,nan,Nolan,nan,Co
499,nan,Norcross,nan,Co
499,nan,Norton,nan,Co
499,nan,OHalleran,nan,Co
499,nan,ORourke,nan,Co
499,nan,Panetta,nan,Co
499,nan,Pascrell,nan,Co
499,nan,Payne,nan,Co
499,nan,Peters,nan,Co
499,nan,Pingree,nan,Co
499,nan,Plaskett,nan,Co
499,nan,Pocan,nan,Co
499,nan,Polis,nan,Co
499,nan,Quigley,nan,Co
499,nan,Raskin,nan,Co
499,nan,Richmond,nan,Co
499,nan,Rosen,nan,Co
499,nan,Roybal-Allard,nan,Co
499,nan,Rush,nan,Co
499,nan,Sablan,nan,Co
499,nan,Sánchez,nan,Co
499,nan,Sarbanes,nan,Co
499,nan,Schakowsky,nan,Co
499,nan,Schiff,nan,Co
499,nan,Schneider,nan,Co
499,nan,Schrader,nan,Co
499,nan,Serrano,nan,Co
499,nan,Shea-Porter,nan,Co
499,nan,Sherman,nan,Co
499,nan,Sires,nan,Co
499,nan,Slaughter,nan,Co
499,nan,Soto,nan,Co
499,nan,Speier,nan,Co
499,nan,Suozzi,nan,Co
499,nan,Takano,nan,Co
499,nan,Titus,nan,Co
499,nan,Tonko,nan,Co
499,nan,Vargas,nan,Co
499,nan,Veasey,nan,Co
499,nan,Vela,nan,Co
499,nan,Velázquez,nan,Co
499,Wasserman,Schultz,nan,Co
499,Watson,Coleman,nan,Co
499,nan,Welch,nan,Co
499,nan,Yarmuth,nan,Co
500,nan,Rubio,nan,Primary
500,nan,nan,nan,Co
501,nan,Corker,nan,Primary
501,nan,nan,nan,Co
502,nan,Gabbard,nan,Primary
502,nan,Raskin,nan,Co
502,nan,Lee,nan,Co
502,nan,Barragán,nan,Co
503,nan,Garrett,nan,Primary
503,nan,Jordan,nan,Co
504,nan,Lee,nan,Primary
504,nan,Leahy,nan,Co
505,nan,Gillibrand,nan,Primary
505,nan,Brown,nan,Co
505,nan,Booker,nan,Co
505,nan,Hirono,nan,Co
505,nan,Markey,nan,Co
505,nan,Merkley,nan,Co
505,nan,Schatz,nan,Co
505,nan,Whitehouse,nan,Co
505,nan,Baldwin,nan,Co
505,nan,Reed,nan,Co
505,nan,Blumenthal,nan,Co
505,nan,Warren,nan,Co
505,nan,Durbin,nan,Co
505,nan,Sanders,nan,Co
505,nan,Murphy,nan,Co
505,nan,Udall,nan,Co
505,nan,Schumer,nan,Co
505,nan,Klobuchar,nan,Co
505,nan,Franken,nan,Co
505,nan,Feinstein,nan,Co
505,nan,Heitkamp,nan,Co
505,nan,Murray,nan,Co
505,Van,Hollen,nan,Co
505,nan,Leahy,nan,Co
505,nan,Duckworth,nan,Co
505,nan,Menendez,nan,Co
505,nan,Harris,nan,Co
506,nan,Corker,nan,Primary
506,nan,Corker,nan,Primary
506,nan,nan,nan,Co
507,nan,Conyers,nan,Co
507,nan,Love,nan,Co
507,Jackson,Lee,nan,Co
507,nan,Norton,nan,Co
507,nan,Fitzpatrick,nan,Co
508,nan,Hatch,nan,Primary
508,nan,Wyden,nan,Co
508,nan,Grassley,nan,Co
508,nan,Cantwell,nan,Co
508,nan,Roberts,nan,Co
508,nan,Cardin,nan,Co
508,nan,Thune,nan,Co
508,nan,Bennet,nan,Co
508,nan,Isakson,nan,Co
508,nan,Warner,nan,Co
508,nan,Scott,nan,Co
508,nan,Cassidy,nan,Co
508,nan,McCaskill,nan,Co
509,nan,Grijalva,nan,Primary
509,nan,nan,nan,Co
510,nan,Moore,nan,Co
510,nan,Serrano,nan,Co
510,nan,DeGette,nan,Co
510,nan,Schakowsky,nan,Co
510,nan,Hastings,nan,Co
510,nan,Norton,nan,Co
511,nan,DeLauro,nan,Primary
511,nan,Hanabusa,nan,Co
511,nan,Bonamici,nan,Co
511,nan,Raskin,nan,Co
511,nan,Rush,nan,Co
511,nan,Jayapal,nan,Co
511,nan,Lowey,nan,Co
511,nan,Evans,nan,Co
511,nan,Kihuen,nan,Co
511,nan,McGovern,nan,Co
511,nan,Soto,nan,Co
511,nan,Moore,nan,Co
511,nan,Shea-Porter,nan,Co
511,nan,Velázquez,nan,Co
511,Jackson,Lee,nan,Co
511,nan,Pocan,nan,Co
511,nan,Foster,nan,Co
511,nan,Hastings,nan,Co
511,nan,Cummings,nan,Co
511,nan,Nolan,nan,Co
511,nan,Meng,nan,Co
511,nan,Pingree,nan,Co
511,nan,Khanna,nan,Co
511,nan,Walz,nan,Co
511,nan,Polis,nan,Co
511,nan,Vargas,nan,Co
511,nan,Lee,nan,Co
511,nan,Cárdenas,nan,Co
511,nan,Gallego,nan,Co
511,nan,Veasey,nan,Co
511,nan,Crowley,nan,Co
511,nan,Grijalva,nan,Co
511,nan,Keating,nan,Co
511,nan,Meeks,nan,Co
511,nan,DeFazio,nan,Co
511,nan,Butterfield,nan,Co
511,nan,Lynch,nan,Co
511,nan,Serrano,nan,Co
511,nan,Gutiérrez,nan,Co
511,nan,Slaughter,nan,Co
511,nan,Bera,nan,Co
511,nan,Gabbard,nan,Co
511,nan,Matsui,nan,Co
511,nan,Nadler,nan,Co
511,Wasserman,Schultz,nan,Co
511,nan,Doggett,nan,Co
511,nan,Moulton,nan,Co
511,nan,Napolitano,nan,Co
511,nan,Lowenthal,nan,Co
511,nan,Norton,nan,Co
511,nan,Schakowsky,nan,Co
511,nan,Sarbanes,nan,Co
511,nan,Ellison,nan,Co
511,nan,Aguilar,nan,Co
511,nan,Kildee,nan,Co
511,nan,Garamendi,nan,Co
511,nan,Speier,nan,Co
511,nan,Cicilline,nan,Co
511,nan,Blumenauer,nan,Co
511,nan,Beyer,nan,Co
511,nan,Engel,nan,Co
511,nan,Capuano,nan,Co
511,nan,Pascrell,nan,Co
511,nan,McCollum,nan,Co
511,nan,Connolly,nan,Co
511,nan,Langevin,nan,Co
511,nan,Delaney,nan,Co
511,Watson,Coleman,nan,Co
511,nan,Norcross,nan,Co
511,nan,Cohen,nan,Co
511,nan,Dingell,nan,Co
511,nan,Tonko,nan,Co
511,nan,Kaptur,nan,Co
511,nan,Takano,nan,Co
511,nan,Courtney,nan,Co
511,nan,Lawrence,nan,Co
511,nan,Torres,nan,Co
511,nan,Lofgren,nan,Co
511,nan,Payne,nan,Co
511,nan,Jeffries,nan,Co
511,nan,Perlmutter,nan,Co
511,nan,Roybal-Allard,nan,Co
511,nan,Fudge,nan,Co
511,nan,Krishnamoorthi,nan,Co
511,nan,Adams,nan,Co
511,nan,Huffman,nan,Co
511,Blunt,Rochester,nan,Co
512,nan,Conyers,nan,Primary
512,nan,Nadler,nan,Co
512,nan,Kaptur,nan,Co
512,nan,Slaughter,nan,Co
512,nan,Ellison,nan,Co
512,nan,Schakowsky,nan,Co
512,nan,Moore,nan,Co
512,nan,Capuano,nan,Co
512,nan,Grijalva,nan,Co
512,nan,Pocan,nan,Co
512,nan,McGovern,nan,Co
512,nan,Norton,nan,Co
512,nan,Veasey,nan,Co
512,nan,Serrano,nan,Co
512,nan,Lawrence,nan,Co
512,nan,Cummings,nan,Co
512,nan,Garamendi,nan,Co
512,nan,Meeks,nan,Co
512,nan,Beatty,nan,Co
512,nan,Nolan,nan,Co
512,nan,Raskin,nan,Co
513,nan,Flake,nan,Primary
513,nan,nan,nan,Co
514,nan,Flake,nan,Primary
514,nan,nan,nan,Co
515,nan,Hurd,nan,Primary
515,nan,Aguilar,nan,Co
515,nan,Upton,nan,Co
515,nan,Ros-Lehtinen,nan,Co
515,nan,Dent,nan,Co
515,nan,Amodei,nan,Co
515,nan,Barton,nan,Co
515,nan,Stefanik,nan,Co
515,nan,Valadao,nan,Co
515,nan,Faso,nan,Co
515,nan,Denham,nan,Co
515,nan,Lance,nan,Co
515,nan,Katko,nan,Co
515,nan,Fitzpatrick,nan,Co
515,nan,Love,nan,Co
515,nan,Newhouse,nan,Co
515,nan,Stivers,nan,Co
515,nan,Shuster,nan,Co
515,nan,Knight,nan,Co
515,nan,Reichert,nan,Co
515,nan,Flores,nan,Co
515,nan,Bacon,nan,Co
515,nan,Welch,nan,Co
515,nan,Roybal-Allard,nan,Co
515,nan,OHalleran,nan,Co
515,nan,Crist,nan,Co
515,nan,Carbajal,nan,Co
515,nan,Sinema,nan,Co
515,nan,Rosen,nan,Co
515,nan,Ruiz,nan,Co
515,nan,Cuellar,nan,Co
515,nan,Peters,nan,Co
515,nan,Schneider,nan,Co
515,nan,Lofgren,nan,Co
515,nan,Gottheimer,nan,Co
515,nan,Bustos,nan,Co
515,nan,Himes,nan,Co
515,nan,Polis,nan,Co
515,nan,Richmond,nan,Co
515,nan,DelBene,nan,Co
516,nan,Coons,nan,Primary
516,nan,McCain,nan,Co
517,nan,nan,nan,Primary
517,nan,Yoder,nan,Co
518,nan,Pittenger,nan,Primary
518,nan,nan,nan,Co
519,nan,nan,nan,Primary
519,nan,nan,nan,Co
520,nan,Buchanan,nan,Primary
521,nan,Meadows,nan,Primary
521,nan,nan,nan,Co
522,nan,nan,nan,Primary
522,nan,nan,nan,Co
523,nan,nan,nan,Primary
523,nan,nan,nan,Co
524,nan,Jeffries,nan,Co
524,nan,Goodlatte,nan,Co
524,nan,Bass,nan,Co
525,nan,Jeffries,nan,Co
525,nan,Goodlatte,nan,Co
525,nan,Bass,nan,Co
525,nan,Ellison,nan,Co
525,nan,Gabbard,nan,Co
525,McMorris,Rodgers,nan,Co
525,nan,Marino,nan,Co
525,nan,Meeks,nan,Co
525,nan,Handel,nan,Co
525,nan,Sensenbrenner,nan,Co
525,nan,Smucker,nan,Co
525,nan,Rothfus,nan,Co
525,nan,Blum,nan,Co
525,nan,Suozzi,nan,Co
525,nan,Clay,nan,Co
525,nan,Walker,nan,Co
526,nan,nan,nan,Primary
526,nan,nan,nan,Co
527,nan,Cornyn,nan,Primary
527,nan,Whitehouse,nan,Co
528,nan,Sessions,nan,Primary
528,nan,Meadows,nan,Co
528,nan,Griffith,nan,Co
528,nan,Flores,nan,Co
529,nan,McCollum,nan,Co
529,nan,Stivers,nan,Co
530,nan,Merkley,nan,Primary
530,nan,Stabenow,nan,Co
530,nan,Gillibrand,nan,Co
530,nan,Baldwin,nan,Co
530,nan,Blumenthal,nan,Co
530,nan,Schatz,nan,Co
530,nan,Cardin,nan,Co
530,Cortez,Masto,nan,Co
531,nan,Grassley,nan,Primary
531,nan,Durbin,nan,Co
531,nan,Lee,nan,Co
531,nan,Whitehouse,nan,Co
531,nan,Graham,nan,Co
531,nan,Booker,nan,Co
531,nan,Scott,nan,Co
531,nan,Leahy,nan,Co
531,nan,Ernst,nan,Co
531,nan,Moran,nan,Co
531,nan,Klobuchar,nan,Co
531,nan,Coons,nan,Co
531,nan,Flake,nan,Co
531,nan,Blumenthal,nan,Co
531,nan,Roberts,nan,Co
531,nan,Jones,nan,Co
531,nan,Collins,nan,Co
531,nan,Duckworth,nan,Co
531,nan,Alexander,nan,Co
531,nan,Gillibrand,nan,Co
532,nan,Grassley,nan,Primary
532,nan,Durbin,nan,Co
532,nan,Lee,nan,Co
532,nan,Whitehouse,nan,Co
532,nan,Graham,nan,Co
532,nan,Leahy,nan,Co
532,nan,Flake,nan,Co
532,nan,Booker,nan,Co
532,nan,Scott,nan,Co
532,nan,Feinstein,nan,Co
532,nan,Blunt,nan,Co
533,nan,Beyer,nan,Primary
533,nan,Raskin,nan,Co
533,nan,Khanna,nan,Co
534,nan,nan,nan,Primary
534,nan,nan,nan,Co
535,nan,Lee,nan,Primary
535,nan,Slaughter,nan,Co
535,nan,Moore,nan,Co
535,Jackson,Lee,nan,Co
535,nan,Beatty,nan,Co
535,nan,Hastings,nan,Co
535,nan,Norton,nan,Co
535,nan,Torres,nan,Co
535,nan,Evans,nan,Co
535,nan,Payne,nan,Co
535,nan,Takano,nan,Co
535,nan,Butterfield,nan,Co
535,nan,Espaillat,nan,Co
535,nan,Jayapal,nan,Co
535,nan,Pocan,nan,Co
535,Watson,Coleman,nan,Co
535,nan,Conyers,nan,Co
535,nan,Schakowsky,nan,Co
535,nan,McCollum,nan,Co
535,nan,Grijalva,nan,Co
535,nan,Speier,nan,Co
535,nan,McNerney,nan,Co
535,nan,Serrano,nan,Co
535,nan,Ellison,nan,Co
536,nan,Collins,nan,Primary
536,nan,nan,nan,Co
537,nan,Thornberry,nan,Primary
537,nan,nan,nan,Co
538,nan,Grassley,nan,Primary
538,nan,Whitehouse,nan,Co
538,nan,Tillis,nan,Co
538,nan,Feinstein,nan,Co
538,nan,Hatch,nan,Co
538,nan,Leahy,nan,Co
538,nan,Durbin,nan,Co
538,nan,Cornyn,nan,Co
538,nan,Blunt,nan,Co
538,nan,Klobuchar,nan,Co
539,nan,Heitkamp,nan,Primary
539,nan,Durbin,nan,Co
539,nan,Franken,nan,Co
539,nan,Booker,nan,Co
540,nan,Bustos,nan,Co
541,nan,nan,nan,Primary
541,nan,nan,nan,Co
542,nan,nan,nan,Primary
542,nan,nan,nan,Co
543,nan,nan,nan,Primary
543,nan,nan,nan,Co
544,nan,Shuster,nan,Primary
544,nan,DeFazio,nan,Co
544,nan,LoBiondo,nan,Co
544,nan,Barletta,nan,Co
544,nan,Titus,nan,Co
544,nan,Norton,nan,Co
544,nan,Hunter,nan,Co
544,nan,Garamendi,nan,Co
544,nan,Denham,nan,Co
544,nan,Capuano,nan,Co
544,nan,Napolitano,nan,Co
545,nan,McCaskill,nan,Primary
545,nan,Heitkamp,nan,Co
546,nan,Diaz-Balart,nan,Primary
546,nan,nan,nan,Co
547,nan,Ellison,nan,Co
547,nan,Lynch,nan,Co
547,nan,Vargas,nan,Co
547,nan,Heck,nan,Co
547,nan,Velázquez,nan,Co
547,nan,Moore,nan,Co
548,Jackson,Lee,nan,Primary
548,nan,Nadler,nan,Co
548,nan,Pelosi,nan,Co
548,nan,Hoyer,nan,Co
548,nan,Lawrence,nan,Co
548,nan,Dingell,nan,Co
548,nan,Moore,nan,Co
548,nan,Speier,nan,Co
548,nan,Jayapal,nan,Co
548,nan,McCollum,nan,Co
548,nan,Welch,nan,Co
548,nan,Schakowsky,nan,Co
548,nan,Gabbard,nan,Co
548,nan,Raskin,nan,Co
548,nan,Espaillat,nan,Co
548,nan,Courtney,nan,Co
548,nan,Shea-Porter,nan,Co
548,nan,Vela,nan,Co
548,Blunt,Rochester,nan,Co
548,nan,Cohen,nan,Co
548,nan,Napolitano,nan,Co
548,nan,Khanna,nan,Co
548,nan,Barragán,nan,Co
548,nan,Gutiérrez,nan,Co
548,nan,Cicilline,nan,Co
548,nan,McGovern,nan,Co
548,nan,Titus,nan,Co
548,nan,Roybal-Allard,nan,Co
548,nan,Bass,nan,Co
548,Wasserman,Schultz,nan,Co
548,nan,Quigley,nan,Co
548,nan,Norton,nan,Co
548,nan,Doggett,nan,Co
548,nan,Bonamici,nan,Co
548,nan,Crist,nan,Co
548,nan,Cárdenas,nan,Co
548,nan,Torres,nan,Co
548,nan,Jeffries,nan,Co
548,nan,Evans,nan,Co
548,nan,Payne,nan,Co
548,nan,Lee,nan,Co
548,nan,Hastings,nan,Co
548,nan,Schneider,nan,Co
548,nan,DeLauro,nan,Co
