,billid,firstname,lastname,state,primaryorco,billstage,chambername,legistype,civid
5126,455,,Crowley,,Co,INTRODUCED,Representative,A BILL,
5127,455,,Doggett,,Co,INTRODUCED,Representative,A BILL,
5128,455,,Cartwright,,Co,INTRODUCED,Representative,A BILL,
5129,455,,Cummings,,Co,INTRODUCED,Representative,A BILL,
5130,455,,Nolan,,Co,INTRODUCED,Representative,A BILL,
5131,455,,Meng,,Co,INTRODUCED,Representative,A BILL,
5132,455,,Deutch,,Co,INTRODUCED,Representative,A BILL,
5133,455,,Bass,,Co,INTRODUCED,Representative,A BILL,
5134,455,,Gabbard,,Co,INTRODUCED,Representative,A BILL,
5135,455,,Clay,,Co,INTRODUCED,Representative,A BILL,
5136,455,,Keating,,Co,INTRODUCED,Representative,A BILL,
5137,455,,Lowey,,Co,INTRODUCED,Representative,A BILL,
5138,455,,ORourke,,Co,INTRODUCED,Representative,A BILL,
5139,455,,Visclosky,,Co,INTRODUCED,Representative,A BILL,
5140,455,,Sherman,,Co,INTRODUCED,Representative,A BILL,
5141,455,,Rush,,Co,INTRODUCED,Representative,A BILL,
5142,455,,Loebsack,,Co,INTRODUCED,Representative,A BILL,
5143,455,,Correa,,Co,INTRODUCED,Representative,A BILL,
5144,455,,Quigley,,Co,INTRODUCED,Representative,A BILL,
5145,455,,Richmond,,Co,INTRODUCED,Representative,A BILL,
5146,455,,Hanabusa,,Co,INTRODUCED,Representative,A BILL,
5147,455,,Neal,,Co,INTRODUCED,Representative,A BILL,
5148,455,,Lofgren,,Co,INTRODUCED,Representative,A BILL,
5149,455,,Sires,,Co,INTRODUCED,Representative,A BILL,
5150,455,,Lipinski,,Co,INTRODUCED,Representative,A BILL,
5151,455,,Schiff,,Co,INTRODUCED,Representative,A BILL,
5152,455,,Esty,,Co,INTRODUCED,Representative,A BILL,
5153,455,,Soto,,Co,INTRODUCED,Representative,A BILL,
5154,455,,Polis,,Co,INTRODUCED,Representative,A BILL,
5155,455,,Bordallo,,Co,INTRODUCED,Representative,A BILL,
5156,455,,Pelosi,,Co,INTRODUCED,Representative,A BILL,
5157,455,,Clyburn,,Co,INTRODUCED,Representative,A BILL,
5158,455,,Cuellar,,Co,INTRODUCED,Representative,A BILL,
5159,455,,Panetta,,Co,INTRODUCED,Representative,A BILL,
5160,455,,Plaskett,,Co,INTRODUCED,Representative,A BILL,
5161,455,,Ruiz,,Co,INTRODUCED,Representative,A BILL,
5162,455,,Ruppersberger,,Co,INTRODUCED,Representative,A BILL,
5163,455,,Costa,,Co,INTRODUCED,Representative,A BILL,
5164,455,,Peterson,,Co,INTRODUCED,Representative,A BILL,
5165,456,,Cummings,,Primary,ENROLLED,Senator,AN ACT,
5166,456,,Issa,,Co,ENROLLED,Senator,AN ACT,
5167,456,Jackson,Lee,,Co,ENROLLED,Senator,AN ACT,
5168,456,,Conyers,,Co,ENROLLED,Senator,AN ACT,
5169,456,Watson,Coleman,,Co,ENROLLED,Senator,AN ACT,
5170,456,,Norton,,Co,ENROLLED,Senator,AN ACT,
5171,456,,Grijalva,,Co,ENROLLED,Senator,AN ACT,
5172,456,,Cohen,,Co,ENROLLED,Senator,AN ACT,
5173,456,,Foster,,Co,ENROLLED,Senator,AN ACT,
5174,456,,Payne,,Co,ENROLLED,Senator,AN ACT,
5175,456,,Bass,,Co,ENROLLED,Senator,AN ACT,
5176,457,,,,Primary,INTRODUCED,Representative,A BILL,
5177,457,,,,Co,INTRODUCED,Representative,A BILL,
5178,458,,Coffman,,Co,INTRODUCED,Representative,A BILL,
5179,458,,Denham,,Co,INTRODUCED,Representative,A BILL,
5180,458,,Diaz-Balart,,Co,INTRODUCED,Representative,A BILL,
5181,458,,Ros-Lehtinen,,Co,INTRODUCED,Representative,A BILL,
5182,458,,Amodei,,Co,INTRODUCED,Representative,A BILL,
5183,458,,Valadao,,Co,INTRODUCED,Representative,A BILL,
5184,458,,Upton,,Co,INTRODUCED,Representative,A BILL,
5185,458,,Reichert,,Co,INTRODUCED,Representative,A BILL,
5186,459,Jackson,Lee,,Primary,INTRODUCED,Senator,A BILL,
5187,459,,,,Co,INTRODUCED,Senator,A BILL,
5188,460,,Booker,,Primary,INTRODUCED,Representative,A BILL,
5189,460,,Johnson,,Co,INTRODUCED,Representative,A BILL,
5190,460,,Baldwin,,Co,INTRODUCED,Representative,A BILL,
5191,460,,Ernst,,Co,INTRODUCED,Representative,A BILL,
5192,460,,Brown,,Co,INTRODUCED,Representative,A BILL,
5193,460,,Portman,,Co,INTRODUCED,Representative,A BILL,
5194,461,,Pelosi,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5195,461,,Polis,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5196,461,,Espaillat,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5197,461,,Sablan,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5198,461,,Lawrence,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5199,461,,Takano,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5200,461,,Adams,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5201,461,,Fudge,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5202,461,,Moore,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5203,461,,DeSaulnier,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5204,461,,Walz,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5205,461,,Speier,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5206,461,,Cicilline,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5207,461,,Krishnamoorthi,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5208,461,Blunt,Rochester,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5209,461,,Kihuen,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5210,461,,Lee,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5211,461,,Cleaver,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5212,461,,Bonamici,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5213,461,,Grijalva,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5214,461,,Pocan,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5215,461,,Vargas,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5216,461,,Roybal-Allard,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5217,461,,Bass,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5218,461,,Shea-Porter,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5219,461,,Conyers,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5220,461,,Hanabusa,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5221,461,,Matsui,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5222,461,,Payne,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5223,461,,Velázquez,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5224,461,,Hastings,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5225,461,,Welch,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5226,461,,Khanna,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5227,461,,Rush,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5228,461,,Jayapal,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5229,461,,DelBene,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5230,461,,Dingell,,Co,PLACED_ON_CALENDAR,Senator,A BILL,
5231,462,,Grassley,,Primary,,,,
5232,462,,Durbin,,Co,,,,
5233,463,,,,Primary,INTRODUCED,Senator,A BILL,
5234,463,,,,Co,INTRODUCED,Senator,A BILL,
5235,464,,Murray,,Primary,REPORTED,Senator,A BILL,
5236,464,,Casey,,Co,REPORTED,Senator,A BILL,
5237,464,,Hirono,,Co,REPORTED,Senator,A BILL,
5238,464,,Franken,,Co,REPORTED,Senator,A BILL,
5239,464,,Schumer,,Co,REPORTED,Senator,A BILL,
5240,464,,Leahy,,Co,REPORTED,Senator,A BILL,
5241,464,,Feinstein,,Co,REPORTED,Senator,A BILL,
5242,464,,Wyden,,Co,REPORTED,Senator,A BILL,
5243,464,,Durbin,,Co,REPORTED,Senator,A BILL,
5244,464,,Menendez,,Co,REPORTED,Senator,A BILL,
5245,464,,Klobuchar,,Co,REPORTED,Senator,A BILL,
5246,464,,Merkley,,Co,REPORTED,Senator,A BILL,
5247,464,,Gillibrand,,Co,REPORTED,Senator,A BILL,
5248,464,,Blumenthal,,Co,REPORTED,Senator,A BILL,
5249,464,,Baldwin,,Co,REPORTED,Senator,A BILL,
5250,464,,Murphy,,Co,REPORTED,Senator,A BILL,
5251,464,,Heinrich,,Co,REPORTED,Senator,A BILL,
5252,464,,Warren,,Co,REPORTED,Senator,A BILL,
5253,464,,Markey,,Co,REPORTED,Senator,A BILL,
5254,464,,Booker,,Co,REPORTED,Senator,A BILL,
5255,464,Van,Hollen,,Co,REPORTED,Senator,A BILL,6
5256,464,,Duckworth,,Co,REPORTED,Senator,A BILL,
5257,464,,Hassan,,Co,REPORTED,Senator,A BILL,
5258,464,,Harris,,Co,REPORTED,Senator,A BILL,
5259,464,,Reed,,Co,REPORTED,Senator,A BILL,
5260,464,,Udall,,Co,REPORTED,Senator,A BILL,
5261,464,,Brown,,Co,REPORTED,Senator,A BILL,
5262,465,,Booker,,Primary,INTRODUCED,Representative,A BILL,
5263,465,,Johnson,,Primary,INTRODUCED,Representative,A BILL,
5264,465,,Johnson,,Co,INTRODUCED,Representative,A BILL,
5265,465,,Baldwin,,Co,INTRODUCED,Representative,A BILL,
5266,465,,Ernst,,Co,INTRODUCED,Representative,A BILL,
5267,465,,Brown,,Co,INTRODUCED,Representative,A BILL,
5268,465,,Portman,,Co,INTRODUCED,Representative,A BILL,
5269,465,,Leahy,,Co,INTRODUCED,Representative,A BILL,
5270,465,,Peters,,Co,INTRODUCED,Representative,A BILL,
5271,466,,DeFazio,,Primary,INTRODUCED,Representative,A BILL,
5272,466,,,,Co,INTRODUCED,Representative,A BILL,
5273,467,,,,Co,INTRODUCED,Representative,A BILL,
5274,468,,Peterson,,Co,INTRODUCED,Representative,A BILL,
5275,468,,Faso,,Co,INTRODUCED,Representative,A BILL,
5276,468,,Posey,,Co,INTRODUCED,Representative,A BILL,
5277,468,,Comstock,,Co,INTRODUCED,Representative,A BILL,
5278,469,,McCaul,,Primary,INTRODUCED,Senator,A BILL,
5279,469,,Speier,,Co,INTRODUCED,Senator,A BILL,
5280,469,,Butterfield,,Co,INTRODUCED,Senator,A BILL,
5281,470,,Reed,,Primary,INTRODUCED,Representative,A BILL,
5282,470,,Capito,,Co,INTRODUCED,Representative,A BILL,
5283,470,Van,Hollen,,Co,INTRODUCED,Representative,A BILL,6
5284,470,,Isakson,,Co,INTRODUCED,Representative,A BILL,
5285,471,,Grijalva,,Co,INTRODUCED,Representative,A BILL,
5286,471,,Courtney,,Co,INTRODUCED,Representative,A BILL,
5287,471,,Fudge,,Co,INTRODUCED,Representative,A BILL,
5288,471,,Polis,,Co,INTRODUCED,Representative,A BILL,
5289,471,,Sablan,,Co,INTRODUCED,Representative,A BILL,
5290,471,,Bonamici,,Co,INTRODUCED,Representative,A BILL,
5291,471,,Takano,,Co,INTRODUCED,Representative,A BILL,
5292,471,,Adams,,Co,INTRODUCED,Representative,A BILL,
5293,471,,DeSaulnier,,Co,INTRODUCED,Representative,A BILL,
5294,471,,Norcross,,Co,INTRODUCED,Representative,A BILL,
5295,471,Blunt,Rochester,,Co,INTRODUCED,Representative,A BILL,
5296,471,,Krishnamoorthi,,Co,INTRODUCED,Representative,A BILL,
5297,471,,Shea-Porter,,Co,INTRODUCED,Representative,A BILL,
5298,471,,Espaillat,,Co,INTRODUCED,Representative,A BILL,
5299,472,,Nadler,,Co,INTRODUCED,Senator,A BILL,
5300,472,,Comstock,,Co,INTRODUCED,Senator,A BILL,
5301,472,Blunt,Rochester,,Co,INTRODUCED,Senator,A BILL,
5302,473,,Murray,,Primary,ENROLLED,Senator,AN ACT,
5303,473,,Hatch,,Co,ENROLLED,Senator,AN ACT,
5304,473,,Kaine,,Co,ENROLLED,Senator,AN ACT,
5305,473,,Scott,,Co,ENROLLED,Senator,AN ACT,
5306,473,,Baldwin,,Co,ENROLLED,Senator,AN ACT,
5307,474,,,,Primary,,,,
5308,474,,,,Co,,,,
5309,475,,,,Primary,INTRODUCED,Senator,A BILL,
5310,475,,,,Co,INTRODUCED,Senator,A BILL,
5311,476,,Hatch,,Primary,INTRODUCED,Representative,A BILL,
5312,476,,Bennet,,Co,INTRODUCED,Representative,A BILL,
5313,476,,Cornyn,,Co,INTRODUCED,Representative,A BILL,
5314,476,,Warner,,Co,INTRODUCED,Representative,A BILL,
5315,477,,Pocan,,Co,INTRODUCED,Senator,A BILL,
5316,477,,Evans,,Co,INTRODUCED,Senator,A BILL,
5317,477,,Lee,,Co,INTRODUCED,Senator,A BILL,
5318,477,,Slaughter,,Co,INTRODUCED,Senator,A BILL,
5319,477,,Hastings,,Co,INTRODUCED,Senator,A BILL,
5320,477,,Butterfield,,Co,INTRODUCED,Senator,A BILL,
5321,477,,Cartwright,,Co,INTRODUCED,Senator,A BILL,
5322,477,,Norton,,Co,INTRODUCED,Senator,A BILL,
5323,477,,Lawrence,,Co,INTRODUCED,Senator,A BILL,
5324,477,,Moore,,Co,INTRODUCED,Senator,A BILL,
5325,477,,Richmond,,Co,INTRODUCED,Senator,A BILL,
5326,477,,Khanna,,Co,INTRODUCED,Senator,A BILL,
5327,477,,Cleaver,,Co,INTRODUCED,Senator,A BILL,
5328,477,,Meeks,,Co,INTRODUCED,Senator,A BILL,
5329,477,,Veasey,,Co,INTRODUCED,Senator,A BILL,
5330,477,,Gutiérrez,,Co,INTRODUCED,Senator,A BILL,
5331,477,,Tonko,,Co,INTRODUCED,Senator,A BILL,
5332,477,,Adams,,Co,INTRODUCED,Senator,A BILL,
5333,477,,Plaskett,,Co,INTRODUCED,Senator,A BILL,
5334,477,,Welch,,Co,INTRODUCED,Senator,A BILL,
5335,478,,Durbin,,Primary,INTRODUCED,Representative,A BILL,
5336,478,,Coons,,Co,INTRODUCED,Representative,A BILL,
5337,478,,Booker,,Co,INTRODUCED,Representative,A BILL,
5338,478,,Leahy,,Co,INTRODUCED,Representative,A BILL,
5339,478,,Warren,,Co,INTRODUCED,Representative,A BILL,
5340,479,,Roybal-Allard,,Primary,INTRODUCED,Senator,A BILL,
5341,479,,Ros-Lehtinen,,Co,INTRODUCED,Senator,A BILL,
5342,480,,Graham,,Primary,ENROLLED,Representative,AN ACT,
5343,480,,Durbin,,Co,ENROLLED,Representative,AN ACT,
5344,480,,Flake,,Co,ENROLLED,Representative,AN ACT,
5345,480,,Schumer,,Co,ENROLLED,Representative,AN ACT,
5346,481,,,,Primary,,,,
5347,481,,,,Co,,,,
5348,482,,,,Primary,PLACED_ON_CALENDAR,Senator,AN ACT,
5349,482,,,,Co,PLACED_ON_CALENDAR,Senator,AN ACT,
5350,483,,,,Primary,INTRODUCED,Representative,A BILL,
5351,483,,,,Co,INTRODUCED,Representative,A BILL,
5352,484,,Pocan,,Co,INTRODUCED,Representative,A BILL,
5353,484,,Evans,,Co,INTRODUCED,Representative,A BILL,
5354,484,,Lee,,Co,INTRODUCED,Representative,A BILL,
5355,484,,Slaughter,,Co,INTRODUCED,Representative,A BILL,
5356,484,,Hastings,,Co,INTRODUCED,Representative,A BILL,
5357,484,,Butterfield,,Co,INTRODUCED,Representative,A BILL,
5358,484,,Cartwright,,Co,INTRODUCED,Representative,A BILL,
5359,484,,Norton,,Co,INTRODUCED,Representative,A BILL,
5360,484,,Lawrence,,Co,INTRODUCED,Representative,A BILL,
5361,484,,Moore,,Co,INTRODUCED,Representative,A BILL,
5362,484,,Richmond,,Co,INTRODUCED,Representative,A BILL,
5363,484,,Khanna,,Co,INTRODUCED,Representative,A BILL,
5364,484,,Cleaver,,Co,INTRODUCED,Representative,A BILL,
5365,484,,Meeks,,Co,INTRODUCED,Representative,A BILL,
5366,484,,Veasey,,Co,INTRODUCED,Representative,A BILL,
5367,484,,Gutiérrez,,Co,INTRODUCED,Representative,A BILL,
5368,484,,Tonko,,Co,INTRODUCED,Representative,A BILL,
5369,485,,Engel,,Co,ENGROSSED,Representative,AN ACT,
5370,486,,,,Primary,INTRODUCED,Senator,A BILL,
5371,486,,,,Co,INTRODUCED,Senator,A BILL,
5372,487,,Tillis,,Primary,INTRODUCED,Senator,A BILL,
5373,487,,Lankford,,Co,INTRODUCED,Senator,A BILL,
5374,487,,Hatch,,Co,INTRODUCED,Senator,A BILL,
5375,488,,Johnson,,Primary,INTRODUCED,Representative,A BILL,
5376,488,,,,Co,INTRODUCED,Representative,A BILL,
5377,489,,Engel,,Co,INTRODUCED,Representative,A BILL,
5378,490,,McCarthy,,Primary,RECEIVED,Senator,AN ACT,
5379,490,,,,Co,RECEIVED,Senator,AN ACT,
5380,491,,,,Primary,PLACED_ON_CALENDAR,Senator,AN ACT,
5381,491,,,,Co,PLACED_ON_CALENDAR,Senator,AN ACT,
5382,492,,,,Primary,INTRODUCED,Representative,A BILL,
5383,492,,,,Co,INTRODUCED,Representative,A BILL,
5384,493,,Foxx,,Co,ENGROSSED,Representative,AN ACT,
5385,493,,Rokita,,Co,ENGROSSED,Representative,AN ACT,
5386,494,,,,Primary,INTRODUCED,Representative,A BILL,
5387,494,,,,Co,INTRODUCED,Representative,A BILL,
5388,495,,Lofgren,,Primary,REPORTED,Representative,A BILL,
5389,495,,Clay,,Co,REPORTED,Representative,A BILL,
5390,495,,Cohen,,Co,REPORTED,Representative,A BILL,
5391,495,,DeFazio,,Co,REPORTED,Representative,A BILL,
5392,495,,Dingell,,Co,REPORTED,Representative,A BILL,
5393,495,,Ellison,,Co,REPORTED,Representative,A BILL,
5394,495,,Eshoo,,Co,REPORTED,Representative,A BILL,
5395,495,,Esty,,Co,REPORTED,Representative,A BILL,
5396,495,,Foster,,Co,REPORTED,Representative,A BILL,
5397,495,,Garamendi,,Co,REPORTED,Representative,A BILL,
5398,495,,Hastings,,Co,REPORTED,Representative,A BILL,
5399,495,,Hoyer,,Co,REPORTED,Representative,A BILL,
5400,495,,Huffman,,Co,REPORTED,Representative,A BILL,
5401,495,,Kaptur,,Co,REPORTED,Representative,A BILL,
5402,495,,Lawrence,,Co,REPORTED,Representative,A BILL,
5403,495,,Lee,,Co,REPORTED,Representative,A BILL,
5404,495,,Lowenthal,,Co,REPORTED,Representative,A BILL,
5405,495,,Matsui,,Co,REPORTED,Representative,A BILL,
5406,495,,Nadler,,Co,REPORTED,Representative,A BILL,
5407,495,,Norton,,Co,REPORTED,Representative,A BILL,
5408,495,,ORourke,,Co,REPORTED,Representative,A BILL,
5409,495,,Pelosi,,Co,REPORTED,Representative,A BILL,
5410,495,,Pingree,,Co,REPORTED,Representative,A BILL,
5411,495,,Quigley,,Co,REPORTED,Representative,A BILL,
5412,495,,Sarbanes,,Co,REPORTED,Representative,A BILL,
5413,495,,Schiff,,Co,REPORTED,Representative,A BILL,
5414,495,,Shea-Porter,,Co,REPORTED,Representative,A BILL,
5415,495,,Slaughter,,Co,REPORTED,Representative,A BILL,
5416,495,,Suozzi,,Co,REPORTED,Representative,A BILL,
5417,495,,Takano,,Co,REPORTED,Representative,A BILL,
5418,495,,Veasey,,Co,REPORTED,Representative,A BILL,
5419,495,,Welch,,Co,REPORTED,Representative,A BILL,
5420,495,,Delaney,,Co,REPORTED,Representative,A BILL,
5421,495,,Yarmuth,,Co,REPORTED,Representative,A BILL,
5422,495,,Sherman,,Co,REPORTED,Representative,A BILL,
5423,495,,Raskin,,Co,REPORTED,Representative,A BILL,
5424,495,,Nolan,,Co,REPORTED,Representative,A BILL,
5425,496,,Foxx,,Co,INTRODUCED,Representative,A BILL,
5426,496,,Rokita,,Co,INTRODUCED,Representative,A BILL,
5427,496,,Mitchell,,Co,INTRODUCED,Representative,A BILL,
5428,496,,Stefanik,,Co,INTRODUCED,Representative,A BILL,
5429,496,,Ferguson,,Co,INTRODUCED,Representative,A BILL,
5430,496,,Cárdenas,,Co,INTRODUCED,Representative,A BILL,
5431,496,,Takano,,Co,INTRODUCED,Representative,A BILL,
5432,496,,Bonamici,,Co,INTRODUCED,Representative,A BILL,
5433,496,,Adams,,Co,INTRODUCED,Representative,A BILL,
5434,496,,Grijalva,,Co,INTRODUCED,Representative,A BILL,
5435,496,,Espaillat,,Co,INTRODUCED,Representative,A BILL,
5436,496,Blunt,Rochester,,Co,INTRODUCED,Representative,A BILL,
5437,496,,Polis,,Co,INTRODUCED,Representative,A BILL,
5438,496,,DeSaulnier,,Co,INTRODUCED,Representative,A BILL,
5439,496,,Cohen,,Co,INTRODUCED,Representative,A BILL,
5440,497,,Lee,,Primary,INTRODUCED,Senator,A BILL,
5441,497,,Moore,,Co,INTRODUCED,Senator,A BILL,
5442,497,,Norton,,Co,INTRODUCED,Senator,A BILL,
5443,497,,DeFazio,,Co,INTRODUCED,Senator,A BILL,
5444,497,,Grijalva,,Co,INTRODUCED,Senator,A BILL,
5445,497,,Conyers,,Co,INTRODUCED,Senator,A BILL,
5446,497,,Hastings,,Co,INTRODUCED,Senator,A BILL,
5447,497,,Cárdenas,,Co,INTRODUCED,Senator,A BILL,
5448,497,,Ellison,,Co,INTRODUCED,Senator,A BILL,
5449,497,,Rush,,Co,INTRODUCED,Senator,A BILL,
5450,497,,McGovern,,Co,INTRODUCED,Senator,A BILL,
5451,497,,Soto,,Co,INTRODUCED,Senator,A BILL,
5452,497,,DeSaulnier,,Co,INTRODUCED,Senator,A BILL,
5453,497,,Schakowsky,,Co,INTRODUCED,Senator,A BILL,
5454,497,,Payne,,Co,INTRODUCED,Senator,A BILL,
5455,497,,Pingree,,Co,INTRODUCED,Senator,A BILL,
5456,497,,Polis,,Co,INTRODUCED,Senator,A BILL,
5457,497,Watson,Coleman,,Co,INTRODUCED,Senator,A BILL,
5458,497,,Kaptur,,Co,INTRODUCED,Senator,A BILL,
5459,498,,Gillibrand,,Primary,INTRODUCED,Representative,A BILL,
5460,498,,Blumenthal,,Co,INTRODUCED,Representative,A BILL,
5461,498,,Cardin,,Co,INTRODUCED,Representative,A BILL,
5462,498,,Klobuchar,,Co,INTRODUCED,Representative,A BILL,
5463,498,,Markey,,Co,INTRODUCED,Representative,A BILL,
5464,498,,Coons,,Co,INTRODUCED,Representative,A BILL,
5465,498,Van,Hollen,,Co,INTRODUCED,Representative,A BILL,6
5466,498,,Wyden,,Co,INTRODUCED,Representative,A BILL,
5467,498,,Brown,,Co,INTRODUCED,Representative,A BILL,
5468,498,,Duckworth,,Co,INTRODUCED,Representative,A BILL,
5469,498,,Whitehouse,,Co,INTRODUCED,Representative,A BILL,
5470,498,,Sanders,,Co,INTRODUCED,Representative,A BILL,
5471,499,,Clyburn,,Co,INTRODUCED,Senator,A BILL,
5472,499,,Hoyer,,Co,INTRODUCED,Senator,A BILL,
5473,499,,Conyers,,Co,INTRODUCED,Senator,A BILL,
5474,499,,Pelosi,,Co,INTRODUCED,Senator,A BILL,
5475,499,,Adams,,Co,INTRODUCED,Senator,A BILL,
5476,499,,Aguilar,,Co,INTRODUCED,Senator,A BILL,
5477,499,,Barragán,,Co,INTRODUCED,Senator,A BILL,
5478,499,,Bass,,Co,INTRODUCED,Senator,A BILL,
5479,499,,Beatty,,Co,INTRODUCED,Senator,A BILL,
5480,499,,Bera,,Co,INTRODUCED,Senator,A BILL,
5481,499,,Beyer,,Co,INTRODUCED,Senator,A BILL,
5482,499,,Blumenauer,,Co,INTRODUCED,Senator,A BILL,
5483,499,Blunt,Rochester,,Co,INTRODUCED,Senator,A BILL,
5484,499,,Bonamici,,Co,INTRODUCED,Senator,A BILL,
5485,499,,Bordallo,,Co,INTRODUCED,Senator,A BILL,
5486,499,,Bustos,,Co,INTRODUCED,Senator,A BILL,
5487,499,,Butterfield,,Co,INTRODUCED,Senator,A BILL,
5488,499,,Capuano,,Co,INTRODUCED,Senator,A BILL,
5489,499,,Carbajal,,Co,INTRODUCED,Senator,A BILL,
5490,499,,Cárdenas,,Co,INTRODUCED,Senator,A BILL,
5491,499,,Cartwright,,Co,INTRODUCED,Senator,A BILL,
5492,499,,Cicilline,,Co,INTRODUCED,Senator,A BILL,
5493,499,,Clay,,Co,INTRODUCED,Senator,A BILL,
5494,499,,Cleaver,,Co,INTRODUCED,Senator,A BILL,
5495,499,,Cohen,,Co,INTRODUCED,Senator,A BILL,
5496,499,,Connolly,,Co,INTRODUCED,Senator,A BILL,
5497,499,,Correa,,Co,INTRODUCED,Senator,A BILL,
5498,499,,Costa,,Co,INTRODUCED,Senator,A BILL,
5499,499,,Courtney,,Co,INTRODUCED,Senator,A BILL,
5500,499,,Crist,,Co,INTRODUCED,Senator,A BILL,
5501,499,,Crowley,,Co,INTRODUCED,Senator,A BILL,
5502,499,,Cummings,,Co,INTRODUCED,Senator,A BILL,
5503,499,,DeFazio,,Co,INTRODUCED,Senator,A BILL,
5504,499,,DeGette,,Co,INTRODUCED,Senator,A BILL,
5505,499,,Delaney,,Co,INTRODUCED,Senator,A BILL,
5506,499,,DeLauro,,Co,INTRODUCED,Senator,A BILL,
5507,499,,Demings,,Co,INTRODUCED,Senator,A BILL,
5508,499,,DeSaulnier,,Co,INTRODUCED,Senator,A BILL,
5509,499,,Deutch,,Co,INTRODUCED,Senator,A BILL,
5510,499,,Dingell,,Co,INTRODUCED,Senator,A BILL,
5511,499,,Ellison,,Co,INTRODUCED,Senator,A BILL,
5512,499,,Engel,,Co,INTRODUCED,Senator,A BILL,
5513,499,,Eshoo,,Co,INTRODUCED,Senator,A BILL,
5514,499,,Espaillat,,Co,INTRODUCED,Senator,A BILL,
5515,499,,Evans,,Co,INTRODUCED,Senator,A BILL,
5516,499,,Foster,,Co,INTRODUCED,Senator,A BILL,
5517,499,,Fudge,,Co,INTRODUCED,Senator,A BILL,
5518,499,,Gallego,,Co,INTRODUCED,Senator,A BILL,
5519,499,,Garamendi,,Co,INTRODUCED,Senator,A BILL,
5520,499,,Grijalva,,Co,INTRODUCED,Senator,A BILL,
5521,499,,Gutiérrez,,Co,INTRODUCED,Senator,A BILL,
5522,499,,Hanabusa,,Co,INTRODUCED,Senator,A BILL,
5523,499,,Hastings,,Co,INTRODUCED,Senator,A BILL,
5524,499,,Heck,,Co,INTRODUCED,Senator,A BILL,
5525,499,,Himes,,Co,INTRODUCED,Senator,A BILL,
5526,499,,Huffman,,Co,INTRODUCED,Senator,A BILL,
5527,499,Jackson,Lee,,Co,INTRODUCED,Senator,A BILL,
5528,499,,Jayapal,,Co,INTRODUCED,Senator,A BILL,
5529,499,,Jeffries,,Co,INTRODUCED,Senator,A BILL,
5530,499,,Kaptur,,Co,INTRODUCED,Senator,A BILL,
5531,499,,Keating,,Co,INTRODUCED,Senator,A BILL,
5532,499,,Kennedy,,Co,INTRODUCED,Senator,A BILL,
5533,499,,Khanna,,Co,INTRODUCED,Senator,A BILL,
5534,499,,Kihuen,,Co,INTRODUCED,Senator,A BILL,
5535,499,,Kildee,,Co,INTRODUCED,Senator,A BILL,
5536,499,,Kilmer,,Co,INTRODUCED,Senator,A BILL,
